feature;variable;level;estimate;std.error;p.value;q.value;method
Enterobacter_hormaechei;RCIU;Yes;-0.100054552;0.170800969;0.558103534;0.747662379;LM_CLR
Klebsiella_pneumoniae;RCIU;Yes;-0.130209238;0.223469013;0.560210494;0.749470797;LM_CLR
Peptoniphilus_sp..SAHP1;HTA_PRE_ECLAM;Yes;-0.182869803;0.31603809;0.56293485;0.752099193;LM_CLR
Escherichia_coli;OUT_GROUP;B;0.113863876;0.199233137;0.567732123;0.755450003;LM_CLR
Finegoldia_magna;DIABET_GESTA;Yes;-0.078333068;0.137017094;0.567610702;0.755450003;LM_CLR
Lactobacillus_johnsonii;DIABET_GESTA;Yes;0.091638228;0.16004186;0.567009094;0.755450003;LM_CLR
Stenotrophomonas_maltophilia;OUT_GROUP;B;0.057728805;0.101342569;0.56900002;0.756120833;LM_CLR
Gardnerella_piotii;OUT_GROUP;D;-0.148272538;0.261681495;0.571056461;0.757836322;LM_CLR
Candida_albicans;BIL_INC_ATB;Yes;0.065903997;0.116962728;0.573215799;0.758843989;LM_CLR
Peptoniphilus_lacrimalis;BIL_INC_ATB;Yes;-0.061209162;0.108671693;0.573348792;0.758843989;LM_CLR
Staphylococcus_haemolyticus;HTA_PRE_ECLAM;Yes;-0.20624852;0.368462849;0.575754755;0.761010958;LM_CLR
Klebsiella_pneumoniae;OUT_GROUP;B;-0.090253743;0.162524469;0.578749434;0.761137727;LM_CLR
Klebsiella_pneumoniae;OUT_GROUP;C;0.081598651;0.147162476;0.57934301;0.761137727;LM_CLR
Lactobacillus_acidophilus;BIL_INC_ATB;Yes;0.063912205;0.116081;0.582001272;0.761137727;LM_CLR
Lactobacillus_delbrueckii;BIL_INC_ATB;Yes;-0.054160164;0.097964612;0.580443906;0.761137727;LM_CLR
Limosilactobacillus_fermentum;OUT_GROUP;B;-0.078652752;0.142361299;0.580690917;0.761137727;LM_CLR
Peptoniphilus_sp..HMSC062D09;DIABET_GESTA;Yes;-0.063192586;0.114632034;0.58153962;0.761137727;LM_CLR
Ralstonia_insidiosa;PAT_AGE;PAT_AGE;-0.0387062;0.069709151;0.578841064;0.761137727;LM_CLR
Streptococcus_agalactiae;HTA_PRE_ECLAM;Yes;-0.225007668;0.403736654;0.577403312;0.761137727;LM_CLR
Porphyromonas_sp..oral.taxon.278;BIL_INC_ATB;Yes;0.05219364;0.095696723;0.585557665;0.764778481;LM_CLR
Atopobium_deltae;RCIU;Yes;-0.11856559;0.219084208;0.588460551;0.766061632;LM_CLR
Lactobacillus_iners;RCIU;Yes;-0.276241197;0.510986173;0.588861517;0.766061632;LM_CLR
Lactobacillus_jensenii;OUT_GROUP;C;-0.147179054;0.271616631;0.587991223;0.766061632;LM_CLR
Gardnerella_vaginalis;OUT_GROUP;D;-0.180913761;0.33582233;0.590157281;0.766739775;LM_CLR
Anaerococcus_lactolyticus;DIABET_GESTA;Yes;0.069300138;0.129948163;0.593912647;0.769598849;LM_CLR
Lactiplantibacillus_plantarum;RCIU;Yes;0.095070987;0.17798522;0.593321503;0.769598849;LM_CLR
Peptoniphilus_coxii;DIABET_GESTA;Yes;0.06213499;0.116769951;0.59472772;0.769647638;LM_CLR
Ezakiella_coagulans;DIABET_GESTA;Yes;0.072172462;0.136119214;0.596044532;0.769854626;LM_CLR
Peptoniphilus_harei;BIL_INC_ATB;Yes;0.048760725;0.092259877;0.597220558;0.769854626;LM_CLR
Porphyromonas_sp..oral.taxon.278;RCIU;Yes;0.093009833;0.175786238;0.596820182;0.769854626;LM_CLR
Bacillus_cereus;DIABET_GESTA;Yes;0.037598153;0.071378479;0.59845733;0.770445718;LM_CLR
Prevotella_intermedia;HTA_PRE_ECLAM;Yes;0.106193054;0.20357566;0.602006765;0.774008698;LM_CLR
Finegoldia_magna;BIL_INC_ATB;Yes;-0.060570237;0.11733439;0.605776648;0.777845502;LM_CLR
Candida_albicans;HTA_PRE_ECLAM;Yes;-0.157079989;0.308028263;0.610183503;0.778712218;LM_CLR
Citrobacter_freundii;OUT_GROUP;B;0.064184;0.125944798;0.610384527;0.778712218;LM_CLR
Enterococcus_faecalis;DIABET_GESTA;Yes;-0.108731608;0.211843292;0.607848682;0.778712218;LM_CLR
Lactobacillus_hominis;HTA_PRE_ECLAM;Yes;-0.160010734;0.313231984;0.60954493;0.778712218;LM_CLR
Limosilactobacillus_coleohominis;HTA_PRE_ECLAM;Yes;-0.203167725;0.396782662;0.608702553;0.778712218;LM_CLR
Staphylococcus_haemolyticus;DIABET_GESTA;Yes;0.08344538;0.164458338;0.611961754;0.77971961;LM_CLR
Finegoldia_magna;RCIU;Yes;-0.109382341;0.216793663;0.61395644;0.780252729;LM_CLR
Prevotella_timonensis;BIL_INC_ATB;Yes;0.075391281;0.149202092;0.613423759;0.780252729;LM_CLR
Dialister_micraerophilus;DIABET_GESTA;Yes;-0.075104768;0.150036569;0.616742715;0.78278883;LM_CLR
Prevotella_timonensis;OUT_GROUP;C;-0.090540666;0.182403991;0.619704489;0.785540902;LM_CLR
Limosilactobacillus_vaginalis;BIL_INC_ATB;Yes;-0.090742668;0.185749281;0.625250407;0.789538141;LM_CLR
Pseudomonas_sp..ERMR1.02;RCIU;Yes;0.079455146;0.162619651;0.625209818;0.789538141;LM_CLR
Staphylococcus_aureus;OUT_GROUP;C;-0.06287612;0.12848989;0.624684292;0.789538141;LM_CLR
Prevotella_intermedia;OUT_GROUP;B;-0.049694066;0.103361463;0.630737505;0.795452394;LM_CLR
Prevotella_nigrescens;RCIU;Yes;-0.054493027;0.113651533;0.631680035;0.795627525;LM_CLR
Gardnerella_vaginalis;DIABET_GESTA;Yes;0.143615844;0.300308006;0.632556763;0.795719436;LM_CLR
Stenotrophomonas_maltophilia;RCIU;Yes;0.065482237;0.139484327;0.638815566;0.802572855;LM_CLR
Lactobacillus_kitasatonis;PAT_AGE;PAT_AGE;0.028093188;0.0603684;0.64174017;0.804689396;LM_CLR
Pseudomonas_sp..ERMR1.02;BIL_INC_ATB;Yes;0.041133264;0.088557862;0.642374195;0.804689396;LM_CLR
Streptomyces_griseorubens;RCIU;Yes;-0.096244655;0.20756053;0.6429387;0.804689396;LM_CLR
Anaerococcus_prevotii;BIL_INC_ATB;Yes;0.040025755;0.087004123;0.645551053;0.806938816;LM_CLR
Candida_albicans;IMC;IMC;-0.024015741;0.053121062;0.651277337;0.810584295;LM_CLR
Lactobacillus_taiwanensis;BIL_INC_ATB;Yes;-0.050287365;0.111546555;0.652183964;0.810584295;LM_CLR
Megasphaera_Veillonellaceae.bacterium.DNF00626;HTA_PRE_ECLAM;Yes;0.159811998;0.352895081;0.650719436;0.810584295;LM_CLR
Prevotella_colorans;OUT_GROUP;B;0.076099232;0.169000214;0.652561296;0.810584295;LM_CLR
Pseudomonas_sp..ERMR1.02;DIABET_GESTA;Yes;-0.046867093;0.103116462;0.649535361;0.810584295;LM_CLR
Fusobacterium_nucleatum;HTA_PRE_ECLAM;Yes;0.11251177;0.260971641;0.666444803;0.825609447;LM_CLR
Lactobacillus_amylovorus;PAT_AGE;PAT_AGE;0.030685409;0.07152943;0.667993098;0.825609447;LM_CLR
Ralstonia_pickettii;CERCLAGE;Yes;-0.102695893;0.238933416;0.667424457;0.825609447;LM_CLR
Streptococcus_agalactiae;DIABET_GESTA;Yes;0.07703424;0.178672896;0.666424118;0.825609447;LM_CLR
Acidaminococcus_sp..CAG.542;BIL_INC_ATB;Yes;0.037630405;0.088250537;0.669876489;0.826904892;LM_CLR
Lactiplantibacillus_plantarum;HTA_PRE_ECLAM;Yes;0.107464261;0.252817757;0.670857167;0.827084178;LM_CLR
Bacillus_dafuensis;DIABET_GESTA;Yes;-0.041571448;0.098803083;0.674002458;0.8299284;LM_CLR
Bradyrhizobium_macuxiense;BIL_INC_ATB;Yes;-0.030272691;0.072500358;0.676333285;0.831763916;LM_CLR
Proteus_mirabilis;HTA_PRE_ECLAM;Yes;-0.084993051;0.204776949;0.678171457;0.832989755;LM_CLR
Bacillus_dafuensis;BIL_INC_ATB;Yes;0.035111445;0.084854761;0.6790943;0.833089662;LM_CLR
Lactobacillus_kefiranofaciens;BIL_INC_ATB;Yes;0.063517333;0.155384132;0.682762304;0.836552822;LM_CLR
Atopobium_deltae;PAT_AGE;PAT_AGE;-0.02124293;0.052380047;0.68512924;0.838415262;LM_CLR
Lactobacillus_delbrueckii;OUT_GROUP;B;-0.052345251;0.129956549;0.687155753;0.839857031;LM_CLR
Peptoniphilus_sp..HMSC062D09;HTA_PRE_ECLAM;Yes;-0.10309256;0.257114415;0.688517444;0.840483686;LM_CLR
Salmonella_enterica;OUT_GROUP;B;0.052441121;0.13266447;0.692678202;0.844521453;LM_CLR
Lactobacillus_helveticus;RCIU;Yes;-0.122279751;0.314565828;0.697535758;0.849397787;LM_CLR
Prevotella_bivia;RCIU;Yes;-0.116248653;0.300466953;0.698891799;0.850003539;LM_CLR
Bradyrhizobium_sp..BTAi1;PAT_AGE;PAT_AGE;-0.017901579;0.046779133;0.70202525;0.850997402;LM_CLR
Trichomonas_vaginalis;RCIU;Yes;-0.04574835;0.11965697;0.702287755;0.850997402;LM_CLR
Trichomonas_vaginalis;DIABET_GESTA;Yes;0.02915018;0.075813671;0.700676015;0.850997402;LM_CLR
Streptococcus_anginosus;OUT_GROUP;C;0.066643273;0.176706031;0.706122373;0.854597982;LM_CLR
Staphylococcus_epidermidis;DIABET_GESTA;Yes;-0.057333981;0.152774362;0.707505677;0.855226642;LM_CLR
Lactobacillus_jensenii;DIABET_GESTA;Yes;0.097377957;0.261212617;0.709356014;0.856417626;LM_CLR
Prevotella_bivia;HTA_PRE_ECLAM;Yes;0.158422098;0.4273187;0.710891254;0.85722575;LM_CLR
Lactobacillus_hominis;CERCLAGE;Yes;0.08168975;0.224115123;0.715539715;0.860982661;LM_CLR
Peptoniphilus_duerdenii;OUT_GROUP;D;0.051155044;0.141044991;0.716889781;0.860982661;LM_CLR
Staphylococcus_haemolyticus;BIL_INC_ATB;Yes;0.050962126;0.140820139;0.717485551;0.860982661;LM_CLR
Streptococcus_pneumoniae;DIABET_GESTA;Yes;-0.037049684;0.101873474;0.716152707;0.860982661;LM_CLR
Proteus_mirabilis;RCIU;Yes;-0.052070609;0.144467675;0.718579234;0.86125114;LM_CLR
Peptoniphilus_duerdenii;RCIU;Yes;0.070757193;0.198319351;0.721306282;0.863474268;LM_CLR
Prevotella_bivia;OUT_GROUP;C;0.069921374;0.197787382;0.723750542;0.864594943;LM_CLR
Staphylococcus_aureus;DIABET_GESTA;Yes;0.043702519;0.123730571;0.723989099;0.864594943;LM_CLR
Candida_dubliniensis;BIL_INC_ATB;Yes;0.032735956;0.093466203;0.726206795;0.865385186;LM_CLR
Delftia_acidovorans;BIL_INC_ATB;Yes;-0.028479621;0.081645535;0.727273207;0.865385186;LM_CLR
Lactobacillus_paragasseri;DIABET_GESTA;Yes;-0.072883089;0.208670937;0.726933296;0.865385186;LM_CLR
Lactobacillus_delbrueckii;DIABET_GESTA;Yes;0.039815158;0.114739677;0.728636892;0.865967015;LM_CLR
Enterococcus_faecium;DIABET_GESTA;Yes;0.038074692;0.110159845;0.729675039;0.866161018;LM_CLR
Peptoniphilus_duerdenii;OUT_GROUP;C;-0.04487494;0.130585403;0.7311637;0.866888698;LM_CLR
Citrobacter_freundii;PAT_AGE;PAT_AGE;0.014000798;0.041251232;0.734355697;0.867149072;LM_CLR
Gardnerella_leopoldii;RCIU;Yes;-0.136640155;0.400039779;0.732725633;0.867149072;LM_CLR
Limosilactobacillus_coleohominis;CERCLAGE;Yes;-0.096429454;0.283660708;0.733945817;0.867149072;LM_CLR
Prevotella_disiens;OUT_GROUP;C;-0.05010593;0.147937168;0.734886941;0.867149072;LM_CLR
Klebsiella_pneumoniae;HTA_PRE_ECLAM;Yes;-0.10435626;0.315749282;0.741074378;0.873409088;LM_CLR
Anaerococcus_prevotii;HTA_PRE_ECLAM;Yes;-0.07219431;0.227979541;0.75154428;0.882596486;LM_CLR
Limosilactobacillus_fermentum;CERCLAGE;Yes;0.064512318;0.20338464;0.751142965;0.882596486;LM_CLR
Mageeibacillus_indolicus;DIABET_GESTA;Yes;-0.049799906;0.15701859;0.751167203;0.882596486;LM_CLR
Candida_albicans;PAT_AGE;PAT_AGE;0.015788182;0.051889932;0.760978939;0.892288384;LM_CLR
Stenotrophomonas_maltophilia;CERCLAGE;Yes;-0.042932921;0.141485465;0.761599682;0.892288384;LM_CLR
Citrobacter_freundii;RCIU;Yes;-0.051633633;0.172289169;0.76445605;0.894576229;LM_CLR
Aerococcus_christensenii;DIABET_GESTA;Yes;-0.055297778;0.186939406;0.767419488;0.896983817;LM_CLR
Bacteroides_fragilis;CERCLAGE;Yes;-0.035174765;0.120141687;0.769737345;0.898083242;LM_CLR
Lactobacillus_amylovorus;Type;SN;0.026684337;0.09147994;0.770607688;0.898083242;LM_CLR
Staphylococcus_haemolyticus;PAT_AGE;PAT_AGE;0.018124821;0.062279849;0.771081572;0.898083242;LM_CLR
Aerococcus_christensenii;BIL_INC_ATB;Yes;-0.044208841;0.159258621;0.781363887;0.901573716;LM_CLR
Anaerococcus_hydrogenalis;BIL_INC_ATB;Yes;-0.027648752;0.098809828;0.779655275;0.901573716;LM_CLR
Bradyrhizobium_macuxiense;OUT_GROUP;B;-0.026990012;0.096948675;0.780744179;0.901573716;LM_CLR
Candida_dubliniensis;DIABET_GESTA;Yes;-0.030789052;0.108877749;0.7773836;0.901573716;LM_CLR
Candida_tropicalis;BIL_INC_ATB;Yes;0.023691836;0.083445479;0.776513015;0.901573716;LM_CLR
Lactobacillus_acidophilus;RCIU;Yes;0.060532538;0.216463019;0.779790565;0.901573716;LM_CLR
Limosilactobacillus_vaginalis;RCIU;Yes;0.096812988;0.347575488;0.780637994;0.901573716;LM_CLR
Streptococcus_anginosus;DIABET_GESTA;Yes;-0.047762354;0.169192009;0.777755192;0.901573716;LM_CLR
Atopobium_deltae;HTA_PRE_ECLAM;Yes;0.086213832;0.3124573;0.78264816;0.902004282;LM_CLR
Lactobacillus_gasseri;RCIU;Yes;-0.10003463;0.366055536;0.784677868;0.903291965;LM_CLR
Anaerococcus_prevotii;PAT_AGE;PAT_AGE;0.010409775;0.038505805;0.786935974;0.903389451;LM_CLR
Lactobacillus_jensenii;CERCLAGE;Yes;0.114380519;0.426123028;0.788412612;0.903389451;LM_CLR
Lactobacillus_paragasseri;Type;SN;0.02934593;0.108524163;0.786917909;0.903389451;LM_CLR
Lactobacillus_taiwanensis;HTA_PRE_ECLAM;Yes;0.079714218;0.295709116;0.787531099;0.903389451;LM_CLR
Aerococcus_christensenii;OUT_GROUP;B;-0.050658912;0.210047906;0.809448792;0.904463097;LM_CLR
Anaerococcus_hydrogenalis;RCIU;Yes;-0.044744306;0.182978979;0.806853524;0.904463097;LM_CLR
Anaerococcus_lactolyticus;OUT_GROUP;B;0.03640497;0.147663238;0.805295172;0.904463097;LM_CLR
Bradyrhizobium_sp..BTAi1;IMC;IMC;0.012376529;0.047820606;0.795825148;0.904463097;LM_CLR
Bradyrhizobium_sp..BTAi1;CERCLAGE;Yes;-0.051382682;0.199448567;0.796745852;0.904463097;LM_CLR
Candida_maltosa;DIABET_GESTA;Yes;-0.020726417;0.084644333;0.806596923;0.904463097;LM_CLR
Candida_tropicalis;DIABET_GESTA;Yes;-0.023849125;0.097191833;0.806197743;0.904463097;LM_CLR
Corynebacterium_tuberculostearicum;PAT_AGE;PAT_AGE;-0.012381073;0.049717539;0.803375351;0.904463097;LM_CLR
Delftia_acidovorans;OUT_GROUP;B;-0.026482897;0.109340788;0.808651596;0.904463097;LM_CLR
Gardnerella_leopoldii;DIABET_GESTA;Yes;0.062553497;0.251299744;0.803456862;0.904463097;LM_CLR
Lactobacillus_helveticus;PAT_AGE;PAT_AGE;0.019123475;0.075178534;0.799242148;0.904463097;LM_CLR
Limosilactobacillus_coleohominis;BIL_INC_ATB;Yes;-0.038445354;0.148143207;0.795273538;0.904463097;LM_CLR
Limosilactobacillus_fermentum;DIABET_GESTA;Yes;-0.030832072;0.125694515;0.806262436;0.904463097;LM_CLR
Limosilactobacillus_reuteri;OUT_GROUP;B;0.041134657;0.163353741;0.801218446;0.904463097;LM_CLR
Peptoniphilus_duerdenii;DIABET_GESTA;Yes;0.030385202;0.125045818;0.808045127;0.904463097;LM_CLR
Pseudomonas_aeruginosa;DIABET_GESTA;Yes;-0.026044805;0.102027029;0.798547516;0.904463097;LM_CLR
Salmonella_enterica;CERCLAGE;Yes;-0.047364981;0.18454841;0.797485073;0.904463097;LM_CLR
Staphylococcus_hominis;PAT_AGE;PAT_AGE;0.013206478;0.052945974;0.803065589;0.904463097;LM_CLR
Streptococcus_pyogenes;OUT_GROUP;B;0.035757044;0.143984451;0.803903166;0.904463097;LM_CLR
Streptococcus_suis;DIABET_GESTA;Yes;-0.028888124;0.10896538;0.790960185;0.904463097;LM_CLR
Streptomyces_caelestis;DIABET_GESTA;Yes;-0.030043071;0.118183292;0.799372856;0.904463097;LM_CLR
Streptomyces_gancidicus;DIABET_GESTA;Yes;-0.030381393;0.123651173;0.805949315;0.904463097;LM_CLR
Lactobacillus_iners;BIL_INC_ATB;Yes;-0.06501809;0.272970193;0.811767931;0.906031851;LM_CLR
Lactobacillus_kitasatonis;RCIU;Yes;-0.059631688;0.252585578;0.81339931;0.906830312;LM_CLR
Corynebacterium_tuberculostearicum;HTA_PRE_ECLAM;Yes;-0.067031315;0.293918539;0.819634754;0.911936832;LM_CLR
Limosilactobacillus_vaginalis;HTA_PRE_ECLAM;Yes;0.11334771;0.497543191;0.819822;0.911936832;LM_CLR
Delftia_acidovorans;DIABET_GESTA;Yes;0.021591642;0.095280737;0.820758443;0.911953826;LM_CLR
Pseudomonas_aeruginosa;OUT_GROUP;C;0.023723009;0.106082173;0.823079346;0.913507346;LM_CLR
Corynebacterium_tuberculostearicum;BIL_INC_ATB;Yes;-0.024669887;0.112496228;0.826449888;0.915012906;LM_CLR
Limosilactobacillus_vaginalis;PAT_AGE;PAT_AGE;-0.018183536;0.083061024;0.826743974;0.915012906;LM_CLR
Peptoniphilus_sp..HMSC062D09;BIL_INC_ATB;Yes;0.021421357;0.09811813;0.827208637;0.915012906;LM_CLR
Gardnerella_vaginalis;BIL_INC_ATB;Yes;0.055230022;0.255690361;0.829013833;0.915986266;LM_CLR
Corynebacterium_tuberculostearicum;RCIU;Yes;0.044444992;0.207730305;0.830613286;0.916163484;LM_CLR
Lactobacillus_amylovorus;OUT_GROUP;B;0.044998948;0.210843982;0.831025059;0.916163484;LM_CLR
Enterococcus_faecium;BIL_INC_ATB;Yes;0.019798967;0.094549888;0.834165002;0.918602171;LM_CLR
Candida_viswanathii;BIL_INC_ATB;Yes;0.01790465;0.08659205;0.836218298;0.918819217;LM_CLR
Ezakiella_coagulans;OUT_GROUP;B;0.032046646;0.154376047;0.835577321;0.918819217;LM_CLR
Streptococcus_pneumoniae;OUT_GROUP;C;-0.021683133;0.10560915;0.837361108;0.919054874;LM_CLR
Peptoniphilus_lacrimalis;OUT_GROUP;C;0.027040349;0.132751261;0.838622817;0.919420364;LM_CLR
Bacillus_cereus;OUT_GROUP;B;-0.015575555;0.082177452;0.849697193;0.921358402;LM_CLR
Bacteroides_fragilis;HTA_PRE_ECLAM;Yes;0.032991049;0.167432405;0.8438257;0.921358402;LM_CLR
Bradyrhizobium_diazoefficiens;IMC;IMC;-0.00868009;0.043985267;0.843589792;0.921358402;LM_CLR
Dialister_micraerophilus;BIL_INC_ATB;Yes;0.024505071;0.128115737;0.848337103;0.921358402;LM_CLR
Gardnerella_leopoldii;CERCLAGE;Yes;-0.079549282;0.40912988;0.845862125;0.921358402;LM_CLR
Mageeibacillus_indolicus;CERCLAGE;Yes;0.050883043;0.254922777;0.841820407;0.921358402;LM_CLR
Peptoniphilus_coxii;HTA_PRE_ECLAM;Yes;-0.051373924;0.262306416;0.844753954;0.921358402;LM_CLR
Ralstonia_pickettii;IMC;IMC;-0.010933227;0.057132293;0.848273217;0.921358402;LM_CLR
Streptomyces_gancidicus;BIL_INC_ATB;Yes;0.020199672;0.106209589;0.849189511;0.921358402;LM_CLR
Streptomyces_griseorubens;OUT_GROUP;D;-0.028775171;0.149028153;0.846918398;0.921358402;LM_CLR
Staphylococcus_haemolyticus;RCIU;Yes;-0.047043474;0.260240405;0.85657764;0.927802914;LM_CLR
Lactobacillus_jensenii;OUT_GROUP;B;0.051182913;0.292021649;0.860889714;0.930437573;LM_CLR
Prevotella_nigrescens;HTA_PRE_ECLAM;Yes;0.028263134;0.160410505;0.860171819;0.930437573;LM_CLR
Corynebacterium_tuberculostearicum;DIABET_GESTA;Yes;0.022472812;0.131330499;0.86415606;0.931199757;LM_CLR
Enterococcus_faecalis;OUT_GROUP;B;0.040237008;0.241900529;0.867913229;0.931199757;LM_CLR
Limosilactobacillus_fermentum;BIL_INC_ATB;Yes;-0.018181931;0.107317229;0.865486751;0.931199757;LM_CLR
Peptoniphilus_sp..HMSC062D09;CERCLAGE;Yes;-0.031726796;0.184385203;0.863411048;0.931199757;LM_CLR
Ralstonia_pickettii;PAT_AGE;PAT_AGE;-0.009346289;0.055945796;0.867354436;0.931199757;LM_CLR
Staphylococcus_hominis;DIABET_GESTA;Yes;0.023765008;0.139815904;0.865056618;0.931199757;LM_CLR
Streptococcus_anginosus;BIL_INC_ATB;Yes;-0.023835447;0.144550179;0.869049302;0.931199757;LM_CLR
Streptococcus_suis;PAT_AGE;PAT_AGE;-0.006811096;0.041327814;0.869119773;0.931199757;LM_CLR
Atopobium_deltae;BIL_INC_ATB;Yes;-0.018612154;0.117556092;0.874221109;0.933820443;LM_CLR
Lactobacillus_crispatus;OUT_GROUP;B;-0.062591687;0.395889201;0.874395506;0.933820443;LM_CLR
Limosilactobacillus_vaginalis;OUT_GROUP;B;0.038875121;0.244360843;0.873619362;0.933820443;LM_CLR
Aerococcus_christensenii;CERCLAGE;Yes;-0.046521273;0.304027262;0.878406411;0.934073569;LM_CLR
Anaerococcus_prevotii;CERCLAGE;Yes;-0.025310224;0.163492702;0.876994858;0.934073569;LM_CLR
Lactobacillus_kefiranofaciens;RCIU;Yes;-0.044685331;0.290731285;0.877867575;0.934073569;LM_CLR
Streptococcus_suis;RCIU;Yes;-0.026435463;0.172761192;0.878406558;0.934073569;LM_CLR
Lawsonella_clevelandensis;HTA_PRE_ECLAM;Yes;-0.038975704;0.258313136;0.880089445;0.93485896;LM_CLR
Candida_viswanathii;DIABET_GESTA;Yes;-0.014194802;0.100869072;0.88810752;0.941355937;LM_CLR
Lactobacillus_hominis;RCIU;Yes;0.031128817;0.219413889;0.887200361;0.941355937;LM_CLR
Prevotella_disiens;OUT_GROUP;B;0.02211181;0.161405062;0.891051089;0.943465859;LM_CLR
Staphylococcus_aureus;BIL_INC_ATB;Yes;-0.013936326;0.106209424;0.895623689;0.947294286;LM_CLR
Anaerococcus_hydrogenalis;DIABET_GESTA;Yes;0.01498062;0.115507843;0.896826534;0.947554182;LM_CLR
Klebsiella_pneumoniae;IMC;IMC;-0.006999936;0.054920625;0.898597805;0.948413462;LM_CLR
Streptomyces_griseorubens;OUT_GROUP;C;-0.016179834;0.136555267;0.905700346;0.954891738;LM_CLR
Lactobacillus_johnsonii;HTA_PRE_ECLAM;Yes;0.039221458;0.362662119;0.913893035;0.962504367;LM_CLR
Gardnerella_piotii;RCIU;Yes;0.037988673;0.372111484;0.918699249;0.963466373;LM_CLR
Klebsiella_pneumoniae;CERCLAGE;Yes;-0.023571118;0.226615568;0.917174673;0.963466373;LM_CLR
Lactobacillus_paragasseri;HTA_PRE_ECLAM;Yes;-0.049114115;0.474404769;0.917558364;0.963466373;LM_CLR
Prevotella_buccalis;OUT_GROUP;C;0.01593133;0.155295805;0.918305185;0.963466373;LM_CLR
Atopobium_deltae;OUT_GROUP;C;-0.013307175;0.143955038;0.926360851;0.964658734;LM_CLR
Bradyrhizobium_erythrophlei;DIABET_GESTA;Yes;-0.007464823;0.078287981;0.924049103;0.964658734;LM_CLR
Enterobacter_hormaechei;IMC;IMC;0.004048466;0.0419708;0.9231687;0.964658734;LM_CLR
Lactobacillus_jensenii;HTA_PRE_ECLAM;Yes;0.054890995;0.596204082;0.926657026;0.964658734;LM_CLR
Ralstonia_insidiosa;CERCLAGE;Yes;-0.028054661;0.298458223;0.925128914;0.964658734;LM_CLR
Staphylococcus_epidermidis;BIL_INC_ATB;Yes;-0.012594701;0.130894871;0.923359232;0.964658734;LM_CLR
Streptococcus_anginosus;RCIU;Yes;0.026227546;0.268396593;0.922168647;0.964658734;LM_CLR
Peptoniphilus_coxii;OUT_GROUP;D;-0.011921772;0.131890631;0.927988251;0.965029799;LM_CLR
Lactobacillus_kitasatonis;OUT_GROUP;B;-0.015506744;0.178021925;0.930598558;0.965715485;LM_CLR
Levilactobacillus_spicheri;DIABET_GESTA;Yes;-0.008117865;0.091954368;0.929665209;0.965715485;LM_CLR
Candida_albicans;OUT_GROUP;D;0.011796228;0.154404293;0.939113596;0.972449768;LM_CLR
Lactobacillus_johnsonii;Type;SN;0.007027964;0.092081119;0.939178882;0.972449768;LM_CLR
Streptomyces_caelestis;BIL_INC_ATB;Yes;-0.007638166;0.101518508;0.940034776;0.972449768;LM_CLR
Acidaminococcus_sp..CAG.542;DIABET_GESTA;Yes;-0.007310341;0.102728998;0.943279542;0.973771373;LM_CLR
Limosilactobacillus_coleohominis;PAT_AGE;PAT_AGE;-0.00473113;0.066242533;0.943072076;0.973771373;LM_CLR
Streptococcus_pyogenes;HTA_PRE_ECLAM;Yes;-0.019618021;0.28494935;0.945121258;0.974656297;LM_CLR
Candida_albicans;DIABET_GESTA;Yes;0.00871134;0.136822552;0.949243847;0.977889082;LM_CLR
Streptococcus_pyogenes;RCIU;Yes;-0.01246261;0.200653976;0.950483962;0.978148776;LM_CLR
Prevotella_timonensis;HTA_PRE_ECLAM;Yes;-0.023561989;0.393887274;0.952308367;0.979008602;LM_CLR
Staphylococcus_epidermidis;RCIU;Yes;0.013925154;0.241585999;0.954043645;0.979775113;LM_CLR
Escherichia_coli;HTA_PRE_ECLAM;Yes;-0.020465506;0.388179882;0.957961815;0.980746843;LM_CLR
Lactiplantibacillus_plantarum;OUT_GROUP;B;-0.006853482;0.127638489;0.957185285;0.980746843;LM_CLR
Limosilactobacillus_reuteri;BIL_INC_ATB;Yes;-0.006672261;0.123678846;0.956983565;0.980746843;LM_CLR
Peptoniphilus_harei;HTA_PRE_ECLAM;Yes;-0.012330585;0.242192886;0.9594032;0.981207818;LM_CLR
Dialister_micraerophilus;OUT_GROUP;D;0.00721075;0.169035931;0.965979556;0.983338673;LM_CLR
Lactobacillus_crispatus;RCIU;Yes;-0.02377512;0.565209149;0.966453059;0.983338673;LM_CLR
Porphyromonas_sp..oral.taxon.278;DIABET_GESTA;Yes;0.004930151;0.111445816;0.964720982;0.983338673;LM_CLR
Prevotella_colorans;OUT_GROUP;C;-0.006734773;0.155520901;0.965464606;0.983338673;LM_CLR
Staphylococcus_epidermidis;PAT_AGE;PAT_AGE;-0.00263318;0.057823417;0.963685068;0.983338673;LM_CLR
Lactobacillus_delbrueckii;RCIU;Yes;-0.00684934;0.182145666;0.970008844;0.985943281;LM_CLR
Lactobacillus_iners;DIABET_GESTA;Yes;0.010806778;0.320780677;0.973129642;0.987088469;LM_CLR
Pseudomonas_aeruginosa;RCIU;Yes;0.005569711;0.161128029;0.972429924;0.987088469;LM_CLR
Lactobacillus_amylovorus;RCIU;Yes;-0.008353751;0.299290834;0.977736266;0.990746063;LM_CLR
Anaerococcus_lactolyticus;BIL_INC_ATB;Yes;0.001992655;0.111050107;0.985686089;0.993865424;LM_CLR
